date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2013-03-06,England,Italy,4,2,Cyprus Cup,Nicosia,Cyprus,True
2013-03-06,Canada,Switzerland,2,0,Cyprus Cup,Larnaca,Cyprus,True
2013-03-06,Finland,Netherlands,1,1,Cyprus Cup,Larnaca,Cyprus,True
2013-03-06,South Korea,South Africa,2,0,Cyprus Cup,Paralimni,Cyprus,True
2013-03-06,Republic of Ireland,Northern Ireland,5,1,Cyprus Cup,Paralimni,Cyprus,True
2013-03-08,Germany,Japan,2,1,Algarve Cup,Parchal,Portugal,True
2013-03-08,Norway,Denmark,0,0,Algarve Cup,Parchal,Portugal,True
2013-03-08,United States,China PR,5,0,Algarve Cup,Albufeira,Portugal,True
2013-03-08,Sweden,Iceland,6,1,Algarve Cup,Albufeira,Portugal,True
2013-03-08,Portugal,Hungary,0,2,Algarve Cup,António,Portugal,False
2013-03-08,Wales,Mexico,1,0,Algarve Cup,António,Portugal,True
2013-03-08,New Zealand,Italy,2,0,Cyprus Cup,Larnaca,Cyprus,True
2013-03-08,Scotland,England,4,4,Cyprus Cup,Larnaca,Cyprus,True
2013-03-08,Switzerland,Netherlands,1,1,Cyprus Cup,Nicosia,Cyprus,True
2013-03-08,Finland,Canada,1,2,Cyprus Cup,Nicosia,Cyprus,True
2013-03-08,Republic of Ireland,South Africa,1,0,Cyprus Cup,Paralimni,Cyprus,True
2013-03-08,South Korea,Northern Ireland,3,0,Cyprus Cup,Paralimni,Cyprus,True
2013-03-11,Denmark,Japan,0,2,Algarve Cup,Algarve,Portugal,True
2013-03-11,Germany,Norway,2,0,Algarve Cup,Lagos,Portugal,True
2013-03-11,China PR,Iceland,1,0,Algarve Cup,Ferreiras,Portugal,True
2013-03-11,Sweden,United States,1,1,Algarve Cup,Lagos,Portugal,True
2013-03-11,Wales,Hungary,1,1,Algarve Cup,Quarteira,Portugal,True
2013-03-11,Portugal,Mexico,0,3,Algarve Cup,Algarve,Portugal,False
2013-03-11,England,New Zealand,3,1,Cyprus Cup,Larnaca,Cyprus,True
2013-03-11,Italy,Scotland,1,2,Cyprus Cup,Larnaca,Cyprus,True
2013-03-11,Finland,Switzerland,2,3,Cyprus Cup,Larnaca,Cyprus,True
2013-03-11,Netherlands,Canada,0,1,Cyprus Cup,Nicosia,Cyprus,True
2013-03-11,South Africa,Northern Ireland,2,1,Cyprus Cup,Paralimni,Cyprus,True
2013-03-11,South Korea,Republic of Ireland,0,0,Cyprus Cup,Paralimni,Cyprus,True
2013-03-13,Portugal,Wales,1,1,Algarve Cup,Parchal,Portugal,False
2013-03-13,Hungary,Iceland,1,4,Algarve Cup,Parchal,Portugal,True
2013-03-13,Mexico,Denmark,0,3,Algarve Cup,Lagos,Portugal,True
2013-03-13,Japan,China PR,1,0,Algarve Cup,Algarve,Portugal,True
2013-03-13,Norway,Sweden,2,2,Algarve Cup,Lagos,Portugal,True
2013-03-13,Germany,United States,0,2,Algarve Cup,Algarve,Portugal,True
2013-03-13,South Africa,Northern Ireland,1,1,Cyprus Cup,Paralimni,Cyprus,True
2013-03-13,South Korea,Italy,0,1,Cyprus Cup,Achna,Cyprus,True
2013-03-13,Republic of Ireland,Finland,0,1,Cyprus Cup,Paralimni,Cyprus,True
2013-03-13,Scotland,Netherlands,1,0,Cyprus Cup,Nicosia,Cyprus,True
2013-03-13,New Zealand,Switzerland,2,1,Cyprus Cup,Larnaca,Cyprus,True
2013-03-13,England,Canada,1,0,Cyprus Cup,Nicosia,Cyprus,True
2013-04-05,Germany,United States,3,3,Friendly,Offenbach,Germany,False
2013-04-09,Netherlands,United States,1,3,Friendly,Den Haag,Netherlands,False
2013-05-21,Iran,Philippines,0,6,AFC Asian Cup qualification,Dhaka,Bangladesh,True
2013-05-21,Bangladesh,Thailand,0,9,AFC Asian Cup qualification,Dhaka,Bangladesh,False
2013-05-21,Palestine,Taiwan,0,6,AFC Asian Cup qualification,Al-Ram,Palestine,False
2013-05-21,Myanmar,India,2,0,AFC Asian Cup qualification,Al-Ram,Palestine,True
2013-05-22,Bahrain,Vietnam,0,8,AFC Asian Cup qualification,Riffa,Bahrain,False
2013-05-22,Hong Kong,Kyrgyzstan,2,1,AFC Asian Cup qualification,Riffa,Bahrain,True
2013-05-23,Philippines,Thailand,0,1,AFC Asian Cup qualification,Dhaka,Bangladesh,True
2013-05-23,Bangladesh,Iran,0,2,AFC Asian Cup qualification,Dhaka,Bangladesh,False
2013-05-23,Palestine,Myanmar,0,9,AFC Asian Cup qualification,Al-Ram,Palestine,False
2013-05-23,India,Taiwan,1,2,AFC Asian Cup qualification,Al-Ram,Palestine,True
2013-05-24,Bahrain,Hong Kong,1,3,AFC Asian Cup qualification,Riffa,Bahrain,False
2013-05-24,Kyrgyzstan,Vietnam,0,12,AFC Asian Cup qualification,Riffa,Bahrain,True
2013-05-25,Thailand,Iran,5,1,AFC Asian Cup qualification,Dhaka,Bangladesh,True
2013-05-25,Bangladesh,Philippines,0,4,AFC Asian Cup qualification,Dhaka,Bangladesh,False
2013-05-25,Palestine,India,1,1,AFC Asian Cup qualification,Al-Ram,Palestine,False
2013-05-25,Myanmar,Taiwan,0,0,AFC Asian Cup qualification,Al-Ram,Palestine,True
2013-05-26,Vietnam,Hong Kong,4,0,AFC Asian Cup qualification,Riffa,Bahrain,True
2013-05-26,Bahrain,Kyrgyzstan,4,1,AFC Asian Cup qualification,Riffa,Bahrain,False
2013-06-03,Canada,United States,0,3,Friendly,Toronto,Canada,False
2013-06-05,Uzbekistan,Kuwait,18,0,AFC Asian Cup qualification,Amman,Jordan,True
2013-06-05,Jordan,Lebanon,5,0,AFC Asian Cup qualification,Amman,Jordan,False
2013-06-07,Lebanon,Uzbekistan,0,4,AFC Asian Cup qualification,Amman,Jordan,True
2013-06-07,Jordan,Kuwait,21,0,AFC Asian Cup qualification,Amman,Jordan,False
2013-06-09,Lebanon,Kuwait,12,1,AFC Asian Cup qualification,Amman,Jordan,True
2013-06-09,Jordan,Uzbekistan,4,0,AFC Asian Cup qualification,Amman,Jordan,False
2013-06-16,United States,South Korea,4,1,Friendly,Foxborough,United States,False
2013-06-21,United States,South Korea,5,0,Friendly,Harrison,United States,False
2013-07-10,Italy,Finland,0,0,UEFA Euro,Halmstad,Sweden,True
2013-07-10,Sweden,Denmark,1,1,UEFA Euro,Gothenburg,Sweden,False
2013-07-11,Norway,Iceland,1,1,UEFA Euro,Kalmar,Sweden,True
2013-07-11,Germany,Netherlands,0,0,UEFA Euro,Växjö,Sweden,True
2013-07-12,France,Russia,3,1,UEFA Euro,Norrköping,Sweden,True
2013-07-12,England,Spain,2,3,UEFA Euro,Linköping,Sweden,True
2013-07-13,Italy,Denmark,2,1,UEFA Euro,Halmstad,Sweden,True
2013-07-13,Sweden,Finland,5,0,UEFA Euro,Gothenburg,Sweden,False
2013-07-14,Norway,Netherlands,1,0,UEFA Euro,Kalmar,Sweden,True
2013-07-14,Iceland,Germany,0,3,UEFA Euro,Växjö,Sweden,True
2013-07-15,England,Russia,1,1,UEFA Euro,Linköping,Sweden,True
2013-07-15,Spain,France,0,1,UEFA Euro,Norrköping,Sweden,True
2013-07-16,Sweden,Italy,3,1,UEFA Euro,Halmstad,Sweden,False
2013-07-16,Denmark,Finland,1,1,UEFA Euro,Gothenburg,Sweden,True
2013-07-17,Germany,Norway,0,1,UEFA Euro,Kalmar,Sweden,True
2013-07-17,Netherlands,Iceland,0,1,UEFA Euro,Växjö,Sweden,True
2013-07-18,France,England,3,0,UEFA Euro,Linköping,Sweden,True
2013-07-18,Russia,Spain,1,1,UEFA Euro,Norrköping,Sweden,True
2013-07-21,Sweden,Iceland,4,0,UEFA Euro,Halmstad,Sweden,False
2013-07-21,Italy,Germany,0,1,UEFA Euro,Växjö,Sweden,True
2013-07-22,Norway,Spain,3,1,UEFA Euro,Kalmar,Sweden,True
2013-07-22,France,Denmark,1,1,UEFA Euro,Linköping,Sweden,True
2013-07-24,Sweden,Germany,0,1,UEFA Euro,Gothenburg,Sweden,False
2013-07-25,Norway,Denmark,1,1,UEFA Euro,Norrköping,Sweden,True
2013-07-28,Germany,Norway,1,0,UEFA Euro,Solna,Sweden,True
2013-09-04,United States,Mexico,7,0,Friendly,Washington,United States,False
2013-10-20,United States,Australia,4,0,Friendly,San Antonio,United States,False
2013-10-28,United States,New Zealand,4,1,Friendly,San Francisco,United States,False
2013-10-31,United States,New Zealand,1,1,Friendly,Columbus,United States,False
2013-11-11,United States,Brazil,4,1,Friendly,Orlando,United States,False
2014-01-31,United States,Canada,1,0,Friendly,Frisco,United States,False
2014-02-09,United States,Russia,7,0,Friendly,Boca Raton,United States,False
2014-02-11,China PR,New Zealand,1,0,Four Nations Tournament,Chongqing,China PR,False
2014-02-11,North Korea,Mexico,2,0,Four Nations Tournament,Chongqing,China PR,True
2014-02-13,China PR,Mexico,3,1,Four Nations Tournament,Chongqing,China PR,False
2014-02-13,North Korea,New Zealand,1,0,Four Nations Tournament,Chongqing,China PR,True
2014-02-14,United States,Russia,8,0,Friendly,Atlanta,United States,False
2014-02-14,Algeria,Morocco,2,0,African Championship qualification,Algiers,Algeria,False
2014-02-14,Botswana,Zimbabwe,0,1,African Championship qualification,Gaborone,Botswana,False
2014-02-14,Zambia,Tanzania,2,1,African Championship qualification,Lusaka,Zambia,False
2014-02-15,Ivory Coast,Mali,4,0,African Championship qualification,Abidjan,Ivory Coast,False
2014-02-15,China PR,North Korea,1,0,Four Nations Tournament,Chongqing,China PR,False
2014-02-15,New Zealand,Mexico,1,2,Four Nations Tournament,Chongqing,China PR,True
2014-02-16,Egypt,Tunisia,0,3,African Championship qualification,6th October City,Egypt,False
2014-02-16,Burkina Faso,Ghana,0,3,African Championship qualification,Ouagadougou,Burkina Faso,False
2014-02-16,Rwanda,Kenya,1,0,African Championship qualification,Kigali,Rwanda,False
2014-02-28,Mali,Ivory Coast,0,1,African Championship qualification,Bamako,Mali,False
2014-02-28,Tanzania,Zambia,1,1,African Championship qualification,Dar es Salaam,Tanzania,False
2014-03-01,Morocco,Algeria,0,0,African Championship qualification,Rabat,Morocco,False
2014-03-01,Tunisia,Egypt,2,2,African Championship qualification,Bizerte,Tunisia,False
2014-03-01,Ghana,Burkina Faso,3,0,African Championship qualification,Accra,Ghana,False
2014-03-02,Kenya,Rwanda,2,1,African Championship qualification,Machakos,Kenya,False
2014-03-02,Zimbabwe,Botswana,2,1,African Championship qualification,Harare,Zimbabwe,False
2014-03-05,Norway,China PR,0,1,Algarve Cup,Vila Real de Santo António,Portugal,True
2014-03-05,Germany,Iceland,5,0,Algarve Cup,Albufeira,Portugal,True
2014-03-05,Japan,United States,1,1,Algarve Cup,Parchal,Portugal,True
2014-03-05,Sweden,Denmark,2,0,Algarve Cup,Albufeira,Portugal,True
2014-03-05,Russia,North Korea,1,2,Algarve Cup,Lagos,Portugal,True
2014-03-05,Portugal,Austria,3,2,Algarve Cup,Parchal,Portugal,False
2014-03-05,Canada,Finland,3,0,Cyprus Cup,Nicosia,Cyprus,True
2014-03-05,England,Italy,2,0,Cyprus Cup,Larnaca,Cyprus,True
2014-03-05,Netherlands,Australia,2,2,Cyprus Cup,Larnaca,Cyprus,True
2014-03-05,France,Scotland,1,1,Cyprus Cup,Larnaca,Cyprus,True
2014-03-05,New Zealand,Republic of Ireland,1,1,Cyprus Cup,Paralimni,Cyprus,True
2014-03-05,Switzerland,South Korea,1,1,Cyprus Cup,Paralimni,Cyprus,True
2014-03-07,Norway,Iceland,1,2,Algarve Cup,Lagos,Portugal,True
2014-03-07,Germany,China PR,1,0,Algarve Cup,Albufeira,Portugal,True
2014-03-07,Sweden,United States,1,0,Algarve Cup,Albufeira,Portugal,True
2014-03-07,Japan,Denmark,1,0,Algarve Cup,Parchal,Portugal,True
2014-03-07,Portugal,Russia,1,3,Algarve Cup,Parchal,Portugal,False
2014-03-07,Austria,North Korea,0,2,Algarve Cup,Lagos,Portugal,True
2014-03-07,Finland,England,0,3,Cyprus Cup,Larnaca,Cyprus,True
2014-03-07,Canada,Italy,3,1,Cyprus Cup,Larnaca,Cyprus,True
2014-03-07,Scotland,Netherlands,4,3,Cyprus Cup,Nicosia,Cyprus,True
2014-03-07,Australia,France,2,3,Cyprus Cup,Nicosia,Cyprus,True
2014-03-07,Republic of Ireland,South Korea,1,1,Cyprus Cup,Paralimni,Cyprus,True
2014-03-07,Switzerland,New Zealand,2,1,Cyprus Cup,Paralimni,Cyprus,True
2014-03-10,China PR,Iceland,0,1,Algarve Cup,Lagos,Portugal,True
2014-03-10,Norway,Germany,1,3,Algarve Cup,Albufeira,Portugal,True
2014-03-10,Japan,Sweden,2,1,Algarve Cup,Faro,Portugal,True
2014-03-10,United States,Denmark,3,5,Algarve Cup,Albufeira,Portugal,True
2014-03-10,Portugal,North Korea,0,2,Algarve Cup,Faro,Portugal,False
2014-03-10,Austria,Russia,3,2,Algarve Cup,Vila Real de Santo António,Portugal,True
2014-03-10,England,Canada,2,0,Cyprus Cup,Nicosia,Cyprus,True
2014-03-10,Italy,Finland,1,1,Cyprus Cup,Larnaca,Cyprus,True
2014-03-10,Netherlands,France,0,3,Cyprus Cup,Nicosia,Cyprus,True
2014-03-10,Australia,Scotland,2,4,Cyprus Cup,Larnaca,Cyprus,True
2014-03-10,Switzerland,Republic of Ireland,1,2,Cyprus Cup,Paralimni,Cyprus,True
2014-03-10,South Korea,New Zealand,4,0,Cyprus Cup,Paralimni,Cyprus,True
2014-03-12,Portugal,Austria,1,2,Algarve Cup,Faro,Portugal,False
2014-03-12,Russia,Norway,1,0,Algarve Cup,Parchal,Portugal,True
2014-03-12,North Korea,United States,0,3,Algarve Cup,Parchal,Portugal,True
2014-03-12,China PR,Denmark,1,1,Algarve Cup,Albufeira,Portugal,True
2014-03-12,Iceland,Sweden,2,1,Algarve Cup,Albufeira,Portugal,True
2014-03-12,Germany,Japan,3,0,Algarve Cup,Faro,Portugal,True
2014-03-12,Finland,New Zealand,0,1,Cyprus Cup,Paralimni,Cyprus,True
2014-03-12,Netherlands,Switzerland,4,1,Cyprus Cup,Larnaca,Cyprus,True
2014-03-12,Italy,Australia,2,5,Cyprus Cup,Paralimni,Cyprus,True
2014-03-12,Canada,Republic of Ireland,2,1,Cyprus Cup,Nicosia,Cyprus,True
2014-03-12,Scotland,South Korea,1,1,Cyprus Cup,Larnaca,Cyprus,True
2014-03-12,England,France,0,2,Cyprus Cup,Nicosia,Cyprus,True
2014-04-07,United States,China PR,2,0,Friendly,Denver,United States,False
2014-04-11,United States,China PR,3,0,Friendly,San Diego,United States,False
2014-05-09,Canada,United States,1,1,Friendly,Winnipeg,Canada,False
2014-05-14,Vietnam,Jordan,3,1,AFC Asian Cup,Ho Chi Minh City,Vietnam,False
2014-05-14,Australia,Japan,2,2,AFC Asian Cup,Ho Chi Minh City,Vietnam,True
2014-05-15,South Korea,Myanmar,12,0,AFC Asian Cup,Ho Chi Minh City,Vietnam,True
2014-05-15,China PR,Thailand,7,0,AFC Asian Cup,Ho Chi Minh City,Vietnam,True
2014-05-16,Jordan,Australia,1,3,AFC Asian Cup,Ho Chi Minh City,Vietnam,True
2014-05-16,Vietnam,Japan,0,4,AFC Asian Cup,Ho Chi Minh City,Vietnam,False
2014-05-17,Myanmar,China PR,0,3,AFC Asian Cup,Ho Chi Minh City,Vietnam,True
2014-05-17,Thailand,South Korea,0,4,AFC Asian Cup,Ho Chi Minh City,Vietnam,True
2014-05-18,Vietnam,Australia,0,2,AFC Asian Cup,Ho Chi Minh City,Vietnam,False
2014-05-18,Japan,Jordan,7,0,AFC Asian Cup,Ho Chi Minh City,Vietnam,True
2014-05-19,South Korea,China PR,0,0,AFC Asian Cup,Ho Chi Minh City,Vietnam,True
2014-05-19,Thailand,Myanmar,2,1,AFC Asian Cup,Ho Chi Minh City,Vietnam,True
2014-05-20,Honduras,Belize,8,0,CONCACAF Gold Cup qualification,Guatemala City,Guatemala,True
2014-05-20,Guatemala,Panama,1,0,CONCACAF Gold Cup qualification,Guatemala City,Guatemala,False
2014-05-20,Nicaragua,El Salvador,0,2,CONCACAF Gold Cup qualification,Guatemala City,Guatemala,True
2014-05-21,Vietnam,Thailand,1,2,AFC Asian Cup,Ho Chi Minh City,Vietnam,False
2014-05-22,Belize,Panama,1,13,CONCACAF Gold Cup qualification,Guatemala City,Guatemala,True
2014-05-22,Guatemala,Honduras,3,2,CONCACAF Gold Cup qualification,Guatemala City,Guatemala,False
2014-05-22,El Salvador,Costa Rica,0,4,CONCACAF Gold Cup qualification,Guatemala City,Guatemala,True
2014-05-22,Japan,China PR,2,1,AFC Asian Cup,Ho Chi Minh City,Vietnam,True
2014-05-22,South Korea,Australia,1,2,AFC Asian Cup,Ho Chi Minh City,Vietnam,True
2014-05-23,Algeria,Tunisia,2,1,African Championship qualification,Algiers,Algeria,False
2014-05-23,Ivory Coast,Equatorial Guinea,1,1,African Championship qualification,Abidjan,Ivory Coast,False
2014-05-23,Comoros,South Africa,0,13,African Championship qualification,Mitsamiouli,Comoros,False
2014-05-24,Rwanda,Nigeria,1,4,African Championship qualification,Kigali,Rwanda,False
2014-05-24,Senegal,Cameroon,1,1,African Championship qualification,Ziguinchor,Senegal,False
2014-05-24,Panama,Honduras,4,1,CONCACAF Gold Cup qualification,Guatemala City,Guatemala,True
2014-05-24,Guatemala,Belize,5,0,CONCACAF Gold Cup qualification,Guatemala City,Guatemala,False
2014-05-24,Costa Rica,Nicaragua,3,0,CONCACAF Gold Cup qualification,Guatemala City,Guatemala,True
2014-05-25,Ethiopia,Ghana,0,2,African Championship qualification,Addis Ababa,Ethiopia,False
2014-05-25,Zimbabwe,Zambia,0,1,African Championship qualification,Harare,Zimbabwe,False
2014-05-25,China PR,South Korea,2,1,AFC Asian Cup,Ho Chi Minh City,Vietnam,True
2014-05-25,Japan,Australia,1,0,AFC Asian Cup,Ho Chi Minh City,Vietnam,True
2014-05-26,Guatemala,Costa Rica,0,3,CONCACAF Gold Cup qualification,Guatemala City,Guatemala,False
2014-06-07,Equatorial Guinea,Ivory Coast,2,2,African Championship qualification,Malabo,Equatorial Guinea,False
2014-06-07,Nigeria,Rwanda,8,0,African Championship qualification,Abuja,Nigeria,False
2014-06-08,Tunisia,Algeria,2,3,African Championship qualification,Bizerte,Tunisia,False
2014-06-08,Ghana,Ethiopia,3,0,African Championship qualification,Tamale,Ghana,False
2014-06-08,Cameroon,Senegal,1,0,African Championship qualification,Yaoundé,Cameroon,False
2014-06-08,Zambia,Zimbabwe,1,0,African Championship qualification,Lusaka,Zambia,False
2014-06-15,United States,France,1,0,Friendly,Tampa,United States,False
2014-06-19,United States,France,2,2,Friendly,East Hartford,United States,False
2014-08-21,United States,Switzerland,4,1,Friendly,Cary,United States,False
2014-09-14,United States,Mexico,8,0,Friendly,Sandy,United States,False
2014-09-19,United States,Mexico,4,0,Friendly,Rochester,United States,False
2014-10-11,Namibia,Zambia,2,0,African Championship,Windhoek,Namibia,False
2014-10-11,Nigeria,Ivory Coast,4,2,African Championship,Windhoek,Namibia,True
2014-10-12,South Africa,Cameroon,0,1,African Championship,Windhoek,Namibia,True
2014-10-12,Algeria,Ghana,1,0,African Championship,Windhoek,Namibia,True
2014-10-14,Zambia,Nigeria,0,6,African Championship,Windhoek,Namibia,True
2014-10-14,Namibia,Ivory Coast,1,3,African Championship,Windhoek,Namibia,False
2014-10-15,Cameroon,Algeria,2,0,African Championship,Windhoek,Namibia,True
2014-10-15,Ghana,South Africa,1,1,African Championship,Windhoek,Namibia,True
2014-10-15,Guatemala,Haiti,0,1,CONCACAF Gold Cup,Kansas City,United States,True
2014-10-15,United States,Trinidad and Tobago,1,0,CONCACAF Gold Cup,Kansas City,United States,False
2014-10-16,Jamaica,Martinique,6,0,CONCACAF Gold Cup,Kansas City,United States,True
2014-10-16,Costa Rica,Mexico,1,0,CONCACAF Gold Cup,Kansas City,United States,True
2014-10-17,Namibia,Nigeria,0,2,African Championship,Windhoek,Namibia,False
2014-10-17,Zambia,Ivory Coast,1,1,African Championship,Windhoek,Namibia,True
2014-10-17,Haiti,Trinidad and Tobago,0,1,CONCACAF Gold Cup,Bridgeview,United States,True
2014-10-17,United States,Guatemala,5,0,CONCACAF Gold Cup,Bridgeview,United States,False
2014-10-18,South Africa,Algeria,5,1,African Championship,Windhoek,Namibia,True
2014-10-18,Cameroon,Ghana,0,1,African Championship,Windhoek,Namibia,True
2014-10-18,Costa Rica,Jamaica,2,1,CONCACAF Gold Cup,Bridgeview,United States,True
2014-10-18,Martinique,Mexico,0,10,CONCACAF Gold Cup,Bridgeview,United States,True
2014-10-20,Trinidad and Tobago,Guatemala,2,1,CONCACAF Gold Cup,Washington,United States,True
2014-10-20,United States,Haiti,6,0,CONCACAF Gold Cup,Washington,United States,False
2014-10-21,Martinique,Costa Rica,1,6,CONCACAF Gold Cup,Washington,United States,True
2014-10-21,Mexico,Jamaica,3,1,CONCACAF Gold Cup,Washington,United States,True
2014-10-22,Nigeria,South Africa,2,1,African Championship,Windhoek,Namibia,True
2014-10-22,Cameroon,Ivory Coast,2,1,African Championship,Windhoek,Namibia,True
2014-10-24,Costa Rica,Trinidad and Tobago,1,1,CONCACAF Gold Cup,Chester,United States,True
2014-10-24,United States,Mexico,3,0,CONCACAF Gold Cup,Chester,United States,False
2014-10-25,South Africa,Ivory Coast,0,1,African Championship,Windhoek,Namibia,True
2014-10-25,Nigeria,Cameroon,2,0,African Championship,Windhoek,Namibia,True
2014-10-25,New Zealand,Tonga,16,0,OFC Championship,Kokopo,Papua New Guinea,True
2014-10-25,Papua New Guinea,Cook Islands,4,1,OFC Championship,Kokopo,Papua New Guinea,False
2014-10-26,Trinidad and Tobago,Mexico,2,4,CONCACAF Gold Cup,Chester,United States,True
2014-10-26,United States,Costa Rica,6,0,CONCACAF Gold Cup,Chester,United States,False
2014-10-27,Tonga,Cook Islands,1,1,OFC Championship,Kokopo,Papua New Guinea,True
2014-10-27,Papua New Guinea,New Zealand,0,3,OFC Championship,Kokopo,Papua New Guinea,False
2014-10-29,Cook Islands,New Zealand,0,11,OFC Championship,Kokopo,Papua New Guinea,True
2014-10-29,Papua New Guinea,Tonga,3,0,OFC Championship,Kokopo,Papua New Guinea,False
2014-12-11,China PR,United States,1,1,Friendly,Brasília,Brazil,True
2014-12-15,Brazil,United States,3,2,Friendly,Brasília,Brazil,False
2014-12-19,United States,Argentina,7,0,Friendly,Brasília,Brazil,True
2014-12-22,Brazil,United States,0,0,Friendly,Brasília,Brazil,False
